1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-663.0462943,-295.0504849,840.4665764,-218.4420874,664.5004989,194.7657959,-247.8923162,-345.197038,-28.72891177,142.825981,533.0352492,-36.46634157,110.4604237,-81.22681286,2.12262552,159.7261177,160.9250458,69.47691223,-15.09330209,-540.7469716,-625.0428054,-179.7890102,72.94718178,118.225021,220.1559135,72.26219706,304.3878716,-61.65424494,25.15356248,-317.0455612,-97.79931989,-45.9922288,228.159919,52.64450854,-2.361872625
527.7502755,-768.0529109,938.7713354,199.3208904,126.2815879,-305.0316596,230.5525226,-646.1953357,36.1826803,-42.68397165,165.057079,-3.308789011,-5.969582017,-476.3786029,435.8297168,-16.66748681,115.754966,-142.6243377,-17.53554949,370.070847,89.04698987,-458.1842693,100.2122002,146.1919653,-79.28157692,36.8469319,1.140310734,-327.4751505,-94.16172162,-102.0784407,-120.5959338,44.00548709,-7.288072006,157.1540885,-63.45649784
75.82441428,-1376.539844,581.4483143,-61.03373309,824.253447,171.5851445,395.2640998,-163.0336216,-279.921442,189.7961555,-200.4112662,72.18942028,-253.5919116,205.5339256,263.8035626,471.3300996,-24.09281033,261.2091735,-191.3340133,-75.91375177,-180.4631338,-169.1895221,91.5734087,35.35928924,-39.33672111,125.9566362,156.6536732,42.3577513,63.05138113,-240.5790366,-319.1721546,84.33146844,220.3737992,98.04379194,-77.88185775
-845.212483,-525.1275186,1960.690074,529.2635901,679.7457738,-45.10993516,55.63001146,249.22936,266.5621057,148.2477667,-248.833171,-400.01624,-373.3926437,161.5587841,211.1287303,307.232774,-323.2547417,310.9508624,122.9955143,41.72116313,8.536993289,-218.9159721,-118.4799563,-47.69510794,-64.91175696,-154.4045871,6.951819801,-660.3315445,-50.7143929,-44.27289386,106.0307321,286.3091029,119.2125036,-33.93399253,89.8394176
-1043.088564,-607.3451606,263.1789277,-62.36288797,59.13864465,-375.8627106,-236.8605296,-363.199357,308.4487597,477.2863427,-72.84873176,26.53242081,-23.11047455,167.2240782,-9.444079636,245.8269108,7.688174938,71.29382662,194.418577,268.4012898,-62.53036544,7.390456178,165.6811073,122.7977208,76.39866856,110.5265431,81.34705023,24.81676952,217.0330006,143.2969016,-227.5828456,220.1914465,47.48603309,178.1949635,-14.22629335
-964.4754735,-495.9891768,1222.15217,-91.80842477,983.000721,114.1710876,-435.7646246,-302.6827304,93.08990243,-395.1107933,483.011752,289.5137582,-503.4304518,183.6971626,149.9034605,-223.4274608,104.8223101,-77.93667296,199.7979206,-168.4918118,-150.9412419,22.39448808,288.6266034,-126.0643198,-167.9806593,-2.134182025,402.4035705,-456.703545,31.83403644,82.94140091,92.40963268,362.6940142,105.9828153,-20.09068634,64.65262878
-349.3266921,-861.4626245,1899.891646,-888.6247245,315.6913298,-476.9767854,383.6522705,-498.098508,392.63049,230.7096869,-459.1675901,98.74274439,315.5547431,7.437728913,171.6091041,333.9523257,-36.01683562,67.97572743,0.091172122,464.8895701,177.5595794,363.8144619,-42.15937139,-266.6423103,-203.2269979,155.4689023,62.39344896,145.3781001,67.63589332,-175.1179293,212.6323748,326.2142408,314.3477413,126.1152645,-45.73717096
-625.8132794,136.9701143,1078.496788,-114.1329064,626.854583,64.33721443,-74.73463905,-33.90554107,-510.9820226,157.0708845,383.7090192,-127.7177827,-133.0730552,173.3180102,283.5871945,457.9765264,-45.98121175,-79.63209192,-107.0872885,200.599188,-361.7907564,-62.29970595,-217.3264467,247.2710721,-543.4997137,-164.707347,272.3661091,-63.96233115,18.3416131,-381.4576868,-89.73809162,-296.9205967,0.656476561,-7.210525747,119.2462834
279.939334,-1075.348499,665.510355,402.7091772,174.8280662,-291.5892106,343.7253194,-347.9556854,116.5716749,-6.008041234,77.91969623,369.3836076,-125.4940578,-228.1227265,542.0755383,305.4377804,-47.14682247,85.21500214,-158.6212292,319.3625199,-292.0360316,-519.5586523,116.0866894,-24.95933422,-145.2043946,-96.73114105,-126.5341093,-229.0977202,93.19699232,-97.92501972,-285.8596263,81.18841159,131.6348746,259.3696279,46.36345844
-512.7318994,-209.1674192,677.4040141,-308.3076279,273.0947124,263.8860798,-163.4336178,-141.624085,-305.7697618,37.42547198,192.0444229,53.81478606,137.8116238,-186.7988105,-11.66048473,251.8178947,370.2352597,237.008794,100.7247884,1.887463097,-134.4414642,-401.8878164,-207.7465818,-132.2523724,-49.77410866,-123.9944849,112.2012152,-325.1778687,258.8290396,-179.4527869,80.84975835,-71.42147468,-90.87153354,71.93579093,74.38287414
-551.7579134,-622.4032152,1030.669678,-12.26229689,1058.03966,267.3738082,-415.5429808,162.5366534,-151.8917509,104.3705362,360.97272,206.7890474,-230.5110778,158.6184996,-89.49745253,-3.943647192,-241.4501168,143.7690622,-104.9792932,-95.64476856,-184.8197187,-172.653188,280.9820602,-201.7380452,-93.01526627,38.51916276,-33.60791772,53.27068124,297.2817984,-61.75141217,-109.7877096,145.3521799,0.079848862,-88.44057716,-33.66514192
-886.3372382,-675.669995,2650.622564,47.66536822,1057.299953,-66.66606061,-179.4730174,-155.4723727,389.4298475,272.9470324,47.01580847,-170.9592376,-427.908032,67.52950178,43.76862122,90.31469063,-63.58180972,-121.1288508,-126.7680153,130.1157978,-70.24526691,-21.00361018,-14.09956734,161.7135235,196.2771473,-177.4202919,310.5627403,5.654307796,22.53214957,-27.5198528,61.83774932,-132.0398317,20.52249298,-4.925792322,40.30402001
56.52636704,-572.1373692,1746.654339,-266.911947,236.9939454,389.0906941,-296.9146585,-311.6483798,-232.8478395,528.6556594,257.1204067,433.524682,-254.703079,-87.78817641,-99.78382801,226.4882985,266.6247449,175.0672085,-10.31111099,-105.3975605,317.4324221,-347.3814722,-12.92188971,-81.06564835,-468.8153275,327.8207333,311.7864476,-28.74863196,-79.32908951,176.305806,-217.7157141,23.13300834,217.6557544,125.8788333,-61.40953453
-547.4837753,-700.9016633,2886.93088,-79.47582842,845.0170764,-84.87387372,-380.9582241,-471.466046,259.698089,339.1132553,218.7564788,270.8650337,-581.9011399,-231.430079,-13.97494422,427.5819895,253.2873951,-360.224767,-245.2417782,230.1406022,-114.1624363,53.11415404,211.8012205,157.5338942,60.34565789,13.0739886,51.31091569,211.4139475,-121.0268407,6.264168569,87.89544697,40.39282712,92.08290096,52.65707799,-19.69857504
-657.8877152,203.9028548,2157.143438,-154.1321816,314.209417,-632.2832742,-13.8633965,-478.2346855,364.0396017,397.8350661,55.41077512,490.0662018,-762.288144,-165.1735206,197.2979031,23.91884184,126.002933,-110.4364016,-62.10098649,-120.8095718,-44.79766282,-49.62044601,-104.1785238,-7.30245497,183.0193,105.0834187,449.7792528,-158.9212092,149.9611422,-224.2906066,189.6705879,36.78403345,-163.7269774,-146.9702205,-97.06156789
65.70141513,-735.081046,1498.297048,373.4009388,330.8893924,447.5235046,-243.3163579,184.0963445,-333.7862325,355.3338274,23.92438724,-421.6093539,-266.3360571,-38.71707061,47.49419386,286.2479443,196.5186921,-148.69048,268.8028533,69.12580457,-254.8647855,-133.7126581,5.867928918,104.4934041,-37.45345912,-285.6028378,-162.5280402,-97.40826137,143.5264955,-52.52880523,-111.3455337,16.80375508,-50.39017437,-37.89585936,-282.1633395
-118.5005526,-249.0593024,2580.307336,72.98706144,571.0359757,-220.5339248,-83.19487203,-522.3077408,-171.2203883,211.0244105,-140.3335079,446.3833198,-488.8515478,-147.2157293,-275.4123146,-72.76297321,-3.318605235,-28.63437822,-127.9739065,39.98354605,-109.9268259,-85.12134846,-183.7659794,283.83551,-48.6705485,42.71149926,72.36490572,-315.9701783,124.313667,-43.90881106,-181.3531991,125.4459338,-128.0493429,-12.61963786,-101.2660144
-160.0966579,-338.4648588,2831.050558,-3.060822187,701.8057432,-157.7137716,-191.6475173,-599.6700266,-46.53020489,166.2885351,-217.1843035,229.5193235,-502.7754612,-114.4855728,-105.1561961,87.60170759,-14.55917891,-153.7470373,-223.7201889,27.48014339,-142.8826806,165.9514044,-44.02378936,36.59869937,51.5674239,-56.28584226,170.860652,-150.5765584,120.6684137,-47.43676756,-200.7910555,142.0935587,-11.37593418,-5.395851974,-162.6928072
-516.3202546,-484.4539565,2243.538474,209.4324603,975.4974529,-791.7940894,-702.6020804,225.5353005,228.0782578,-33.74196054,95.98947646,-206.5423807,155.4378327,-345.4255142,106.4780413,67.77691633,-120.0484894,-232.849325,101.8809605,253.7240911,96.81248268,-237.5415559,-3.926642653,74.54891796,50.99002479,-87.34430038,-193.6001693,-385.4945982,-32.98997539,-8.592599233,-240.8765397,111.1975644,293.7249382,16.89981741,-82.60188184
-396.8563989,-1186.793602,1676.124954,-632.33224,-222.122677,222.2910728,-120.1951111,220.4235003,-214.1370117,-89.52699246,163.5126184,-166.7594881,157.0494576,-246.3203894,-171.9490551,217.2019623,118.4024935,-30.3083158,-55.86220311,-34.4554829,33.85942261,-75.09367319,78.65877293,259.3897317,66.77579733,-114.1192326,33.37686688,-119.5240509,78.38816817,-245.2925399,-221.2472927,435.7226758,-113.643319,110.4627008,-117.5559601
563.4857245,-624.2644535,616.6852414,-216.8054435,510.158368,-142.1629882,-198.7453939,-745.1220135,71.8401016,463.8678965,3.34218425,180.6960161,-405.0435356,-198.1196148,24.08424263,176.2602965,-29.3462589,205.0223973,-169.7034691,-155.9730438,221.0822903,-474.1592844,-12.22028829,283.5823886,-202.4521167,178.873468,245.3672883,-10.79614299,280.1987016,-56.79340988,-174.5059916,28.3688283,-136.2864838,-127.9295541,-162.916647
-941.0057758,44.58810448,1711.305831,-102.0523487,990.8947536,71.32170963,862.1590802,-681.7683209,170.2822695,213.8305261,330.1846725,-220.113903,-208.4675666,64.51943338,126.662256,176.3914426,-7.23765783,217.7099224,-166.3701972,118.6056528,-11.88375163,151.1301741,85.31884324,-91.72908654,386.5757221,163.8233769,-1.59627261,-115.9287392,265.4113727,-103.7679547,-56.57631507,194.5124894,39.59094633,47.16732027,-114.2333545
-169.1658988,-1656.137258,1637.85138,-1162.573699,1374.666031,-90.62445616,-651.9414107,-188.023857,352.2825871,83.72352588,670.6512874,-191.4134339,-381.8846988,-95.55135131,103.2052935,681.951729,302.1564973,-113.8847159,203.7126784,359.6832072,-113.7181006,116.2461142,-24.76640563,237.3926721,-122.0111724,183.9065224,123.5876963,-23.64497667,166.5146286,-28.46509012,-51.30570588,-144.4812165,327.7684523,34.3092306,-31.02324623
-69.87688427,-925.7540143,885.4041584,278.1908048,-66.00068735,-295.9302237,8.128662284,67.15508125,414.3395763,-120.2387624,289.072944,-101.5316808,157.0563557,63.01664842,275.223724,177.8139017,46.88459316,162.5438833,-102.407603,-161.5843835,178.6996524,-243.8312354,-83.15604059,-244.6136435,-29.47735886,163.9052782,-167.3113355,-340.1760437,-176.62262,-69.07302119,57.72570765,71.73103594,28.41998075,134.2548911,23.23269371
846.1519099,-1106.490318,1160.81858,-547.6564499,457.8036393,-146.8605842,-440.6540054,-903.3650643,-57.76734421,591.2033118,-12.80167396,113.1936818,-359.3483323,-300.8393259,-18.8658152,552.9390143,-221.2142615,473.6023334,170.0485955,-154.839441,-192.5894107,-12.0353905,99.20368022,100.6787688,-3.361432175,143.8781652,201.0868126,-319.7511912,64.72081365,102.421395,120.3311756,60.82592373,89.89355811,-0.058340698,32.1662308
-547.5614533,351.0204271,1969.372433,-13.56410598,605.941152,-434.8806119,527.1309789,-631.129625,357.1292371,437.2079857,-18.18542556,-63.19889912,-361.9746469,98.67666226,6.124538256,188.1579367,137.6520324,-371.1374969,-49.46426612,373.4676616,180.7637193,-80.61601809,-70.99799319,43.2174461,184.2622913,66.25785112,527.410932,1.528209316,169.0396854,-340.4111886,117.8795962,-88.7820103,-44.63736372,254.1953285,-177.0268399
109.0960855,352.6724121,1334.749688,-434.9424377,323.2508857,-622.6060361,-660.8003397,172.6970799,-56.61635871,60.68749247,-125.8445294,158.7548129,17.14250785,-171.1800973,195.8838822,113.1586849,76.84837351,-22.9052707,-107.9283807,29.76542627,-148.6314643,-270.0852866,-188.4026407,206.5316623,43.24856791,19.00239279,-85.42796652,-341.9610766,-12.41186688,95.68544768,-78.17266238,37.64884246,96.21837353,233.4712211,-139.4180639
-468.2058116,-708.09911,1945.411406,-644.8839558,972.4724725,374.2551522,-119.3923065,-429.3051764,304.8318833,-15.56967524,451.685953,254.79444,-196.2702826,-121.0384413,522.1184718,16.79773572,174.5915183,300.4255412,394.7498765,-212.9764325,-8.904384708,-101.5780696,183.9617238,-54.30482729,-100.0616827,42.06893073,-92.77472007,106.0890362,-140.3000014,-96.16836216,29.30900314,-3.900172123,-144.5252219,95.80808166,58.47464889
513.6053338,-121.9489611,663.5709814,-147.8296231,663.4645967,-191.1049433,-503.3812067,-319.3887831,74.40696904,18.48280465,193.5635932,-177.2810501,-164.0590771,204.5604699,-330.6429257,524.5614359,212.0857818,314.6612945,93.79000787,0.246321734,148.0423502,57.7826114,193.576998,-30.68289529,121.5039024,-209.9541987,-3.15170073,61.99087546,41.13140814,139.8888052,76.87102058,38.37839646,134.6318004,51.25317821,-74.37482003
-739.8679664,-1156.94571,2071.510821,-145.5284145,905.2268788,381.1579882,-88.99681481,-280.9686489,468.2366567,-2.618726789,333.1332399,-34.72401905,-143.0387257,-43.61645201,349.8787311,52.15005604,201.2763833,259.2436898,250.241234,-219.4253842,-31.15695769,-120.1414495,-57.338483,-142.7666725,87.88132966,81.80510647,33.91538316,-25.2399595,331.0849524,-48.97958673,77.53010296,8.258142486,62.24630028,127.1551444,-81.26196356
-84.4984741,-887.7782044,2549.691505,-408.8615817,906.0022688,167.2241785,-472.3475049,-546.2458,411.3795762,163.534349,329.2264227,442.9816242,-389.8177171,-270.9825963,147.6696254,262.5806228,356.7391031,-44.2239176,185.5641916,2.737625351,-13.14699412,135.883822,149.5190321,-75.47552473,-164.5992707,98.23825669,82.22783882,189.729504,-108.9476592,-45.24503641,-149.0807838,187.2487091,216.3328754,203.7692903,196.9246464
37.39815663,-1080.321228,2668.618728,-150.8084449,613.0703137,210.562073,-255.7884044,-381.2810252,-126.0238578,317.5151235,-55.19959999,377.0232635,-282.4566126,-270.9684283,36.61823471,411.7319539,475.0495515,-330.2053031,98.10709237,3.379283927,105.2916984,-118.6578679,160.0355317,-135.1857922,-161.4633727,-24.09559539,-46.07931595,-52.29111731,4.579038233,206.9982744,-174.5077871,160.2700521,131.0785614,37.43017156,-105.6491811
-1608.298199,-419.0631205,1290.634057,-294.6842127,814.7566513,-145.2152215,-573.1191599,-687.043459,-352.818484,155.1585007,420.6124392,-359.9885948,-87.59878555,-105.8943161,80.44270708,-160.3135641,440.3891084,-7.625224637,215.9748697,-14.16995675,-84.04269557,-420.5543557,-77.14639755,69.96112443,76.75087757,-106.702114,-174.5636085,56.71579964,-162.709542,14.93023492,-148.3065904,-32.56199828,250.9743169,-67.90127991,-59.28548788
-1644.32348,-171.7006806,1210.754997,-120.7201015,780.9290455,-100.0236933,-85.90935246,-1065.688948,-320.883086,429.3311794,193.1513881,-609.177298,-95.57224305,-149.9783839,188.75544,245.6877881,229.8941306,274.8159013,-54.08719945,-50.30431201,12.49569287,-135.7729556,-243.4210525,41.53683221,43.87740752,9.408905723,-194.2643434,-24.98550123,-75.94444158,58.78695429,-217.7335146,-98.03098072,153.0081583,29.94547306,32.32313231
-34.26440787,-1724.603104,498.7798405,-233.6339842,692.5754122,274.6634322,55.58491616,-397.7757735,-168.4156016,0.435270009,-88.95747646,60.61774513,-305.0601101,203.957426,190.4313606,649.9960445,11.62919659,-82.92899066,-275.2738139,-174.9894882,-186.0443465,26.15603896,32.59897937,55.38109125,178.7061685,203.2230947,59.18583705,-234.8928965,-41.17094006,21.42996369,106.5766816,-58.53267904,245.6660468,77.69952867,56.35156642
-122.1877476,-728.1721369,1242.40878,-478.4178279,-176.6568412,-115.194535,153.9421882,-582.0387288,76.98793936,51.45878141,324.8288443,-190.6480794,-63.31607648,460.6787829,285.3521586,-127.7093935,122.9723353,254.752184,-292.8517779,-15.90265762,-109.7544173,-402.9262075,315.6883451,0.422495009,-286.3928681,-76.52203814,-337.2072908,-122.7984984,295.639378,-43.77379946,155.7900863,-45.16991658,6.613467441,81.48755615,-336.143674
-1319.176829,-124.4745171,1139.951937,156.8859049,721.9297193,-165.6020076,447.3583877,-898.123232,-217.7795206,76.2902434,111.13385,-561.6461918,-26.23536575,210.274779,169.3252549,225.5868289,186.376731,330.1719566,-99.42778611,180.230736,88.79066373,159.1873369,-477.0003459,196.8064905,-47.45664457,240.4746117,81.55563171,-182.2940872,-70.84514942,-33.37373071,-246.215927,165.3924702,-171.9094712,179.9577022,103.4638247
-1528.781253,-592.2637975,744.3238924,-117.2787427,-35.28468658,-11.16182198,-262.9440513,-76.47984572,57.04474988,269.1730195,-110.6822935,-299.1320908,-289.2004347,-137.5159911,70.56996558,480.314422,63.16606422,342.2411338,-43.30475011,21.47601282,10.98821284,-424.5491024,233.3196811,-127.3803245,-44.53498769,-178.643421,349.8225394,-299.3536467,232.3142822,351.2893251,-260.1420239,-25.46409479,241.5817996,155.1335116,38.38506066
-69.42517239,-129.6616982,975.2463589,-250.6811941,143.8494418,38.81979332,-23.85944877,-335.607455,7.541029024,757.1272743,304.8666779,201.1295915,-295.7441471,254.7298037,316.8454588,405.9698286,103.7502263,376.2702626,-89.26407865,11.84667089,416.4068566,-224.3967512,102.1446283,163.4940081,-131.0536248,48.10202117,182.3206624,-73.30810534,29.78876376,74.11074298,112.9190839,-235.3115718,246.9689641,-89.16597079,-273.9213786
-200.2129039,-1033.548239,605.5885039,-303.4370956,483.795894,319.0827917,76.43163997,302.678525,180.2152289,213.8947569,144.2050919,122.3135137,-98.34292317,-74.18931761,219.2096793,354.1671266,-122.5957334,306.6962283,-309.8487728,188.7892943,10.65675987,-196.2725217,-262.1828419,-202.7450051,195.85199,-106.9106246,116.2947046,-59.6174573,-123.0916549,-105.3152684,-268.150576,-48.74549748,3.342462532,25.35863888,41.92527121
-489.2485625,121.4289606,943.1076019,107.3530223,531.233639,128.1371492,610.7447917,-365.8090704,39.31865872,98.90812276,429.8595312,45.68474288,-159.7851288,222.1082681,-431.5681346,342.47201,-55.52013676,334.6546744,187.0478107,94.78420405,19.65737151,-153.6577975,106.7353442,45.25318042,128.0564185,265.3357888,-23.16034201,1.802313676,117.1285135,-333.7083669,-227.0390372,-28.43093982,69.9282389,32.20734257,-15.26056266
-1415.008264,-216.691344,876.225775,-124.3093871,786.3102561,64.28977683,172.4211656,-869.8289407,-448.4212509,202.6122977,352.8316957,-408.1346899,-40.88180969,245.6013121,192.2025799,127.4434146,315.2192294,278.3284147,-140.7534479,51.50189383,76.92020858,13.10539759,-311.9077074,99.42011195,9.280751045,99.6067859,143.1439435,-217.2822079,-192.0492378,75.06767939,-86.02085363,57.98323652,53.25329838,179.852815,11.16941584
-1146.677586,-172.1595995,835.652138,-230.2702731,388.8681102,179.3250553,-294.2389263,-587.6549297,-436.5675266,149.6554465,477.017137,-385.0718881,-179.6617205,-192.5050192,-9.018728703,0.550281436,227.1065726,426.83574,33.87435737,111.4478257,-300.1108062,-165.7172109,-360.9659489,78.06800634,212.9330924,-105.3453494,-121.6009732,-226.9487813,-104.7473194,-194.5194129,-434.2543637,-101.6103055,306.8230324,31.66853006,3.071254742
-785.2058625,-1588.002784,1901.686366,335.817423,1145.634577,-766.9521532,-473.5202693,-40.91626136,120.1055522,592.0345373,171.0317848,235.6101031,202.4387498,433.7663568,114.7959433,81.06348898,-123.8213515,0.149725846,54.25364239,117.7153885,-60.78142347,-285.5938701,63.92941893,43.42152797,-44.20793344,-76.28253563,112.1575012,-202.888127,-180.6169254,-64.4935902,53.04679493,37.37979675,27.3170199,-26.55356128,4.912687317
-653.7894994,-1644.514403,1149.82485,-486.2356979,8.742124618,-156.4585644,-335.256165,-736.9666157,-256.5426305,16.80471976,680.9841894,-575.6122022,-235.9747677,-391.9283657,202.5309675,255.5109241,-492.3423161,138.9797878,-319.7421863,230.141886,138.6672525,-96.26382753,45.79038871,-44.81281388,-53.32645391,86.86630177,-149.3825517,-9.951505928,157.2241515,118.8377446,-44.4013616,-166.4245098,54.05342646,-130.7876342,21.96743666
-1466.932061,-206.2002237,756.773591,8.222796041,580.6073079,132.8551155,41.90820727,-823.8836418,-382.4933587,256.7963908,25.63624564,-357.5671593,-273.6402715,33.07718794,275.6935083,190.2161586,445.2096274,271.6495816,-168.8079966,77.49570434,82.22370491,127.1823827,-412.5050042,-197.4710654,-189.1459792,-442.7981771,34.74804237,-312.6690821,-185.7154765,-67.54578684,-146.8563961,136.3238752,7.644170967,-105.6802954,70.93837644
-1579.970996,-271.7335702,950.6977764,18.72066859,708.8094153,-77.82177883,21.59341771,-1009.295827,-327.8246876,180.0751146,324.8343909,-456.8401014,-204.4747835,-99.97870584,237.0776706,-2.37382566,286.0599432,357.5968146,-27.47245374,4.014296174,179.7718045,28.34792527,-362.9169211,-89.05941875,107.6539501,-54.69994545,-24.91394801,-344.3317816,-2.517293503,26.08573991,-295.759849,106.6231062,150.084699,59.71101152,-134.7030704
557.686052,-500.1414538,606.2469644,10.88877958,408.6385079,-310.3261596,-152.3158018,-696.5833547,-47.50537599,204.7470818,125.6517751,147.0963433,-343.2077359,-268.5235598,361.7848721,56.19621118,92.55110123,130.596803,-38.83443289,67.11455244,167.3990038,-341.6531364,226.6968678,406.4561202,-119.597719,183.9500733,156.675113,-9.647836249,222.5533854,7.371964256,-178.2317321,69.99762328,5.267490327,-163.7605676,-13.67244271
-553.14938,41.83790565,775.8318866,-92.67940102,518.7164474,113.155116,578.442799,-447.883592,263.4215769,9.685849096,170.9178025,-77.68282179,-62.80170857,348.8856983,-152.9654906,163.8423415,105.1665647,295.9235368,184.3404155,-146.6744679,32.44402129,-10.1188278,127.4079463,65.3345307,97.84370231,318.3224307,204.4918957,-1.300979307,60.38338056,-184.6353955,-285.5525428,-88.81833615,21.19214764,219.298794,-76.39127017
-908.1476741,-694.5399981,663.7813871,-178.1985723,148.677933,358.4818699,-538.9193554,-243.9057657,72.6054912,196.6197102,-379.7326908,232.3112556,-54.45162119,45.04604234,-117.3288146,53.05655691,396.8185803,111.7410568,7.883710918,-0.388526092,-22.84091183,-494.7229641,308.0806007,408.4020742,-68.07304306,140.9945776,104.1381715,-64.85684658,-50.71137328,-188.9113396,-88.9646815,126.2486833,-56.86665495,13.87585377,96.33423702
-1127.897451,-125.171899,709.0987828,-173.406558,640.9758463,89.76893552,138.0688693,-775.2729454,-281.3848697,219.0724748,206.6386857,-261.5589813,-66.63831813,168.8492165,372.3963883,76.22827746,391.4649876,90.71087092,-142.4763419,106.6814571,95.71410142,155.1820833,-475.955388,-58.88487724,-126.3521081,-68.49272327,185.3729477,-193.5411752,-145.2144249,-28.22288728,114.6694671,279.8374408,-207.7120232,-147.1171923,-101.590487
705.6627416,-1571.736125,1222.70527,-410.5716011,899.8076246,272.3413801,187.4261807,-969.4406922,-113.9091994,249.4143724,259.4563087,-167.7122755,-220.5055377,133.3623777,287.499923,267.9677723,-110.6603389,-7.121226203,9.045159599,53.7059288,-234.9010926,-238.6068517,251.6301229,-85.19322932,102.6980295,-31.58826291,126.3694688,-157.1935914,69.21567062,26.05137873,-212.0268802,-26.53417104,-69.44221524,-65.77800799,158.1123167
563.4329792,-1037.23861,1637.343972,411.4356453,-292.3749261,-364.1942189,-255.707761,-440.7117729,-1.857365531,94.13099057,347.5293588,-64.63515586,251.4599177,-52.23571213,331.843915,229.5792507,309.5227628,88.17298083,-284.9751798,50.05640084,33.83136379,-247.5333634,4.037401996,196.2167226,-58.41413308,-140.2569238,108.2983954,-249.4095212,31.84326161,-113.6055259,-65.98131388,68.14817365,-2.195363612,-0.920060173,101.4030841
121.8505519,-700.2067211,362.9472337,-375.1263915,487.6685545,129.0316207,247.251332,-95.30865798,103.7162639,288.3573057,-200.2289584,-14.04604676,-197.4955916,-335.6732536,-165.9602597,59.94294066,-291.7351477,-31.93257045,104.2393211,-2.55458236,177.2531479,-193.1183449,-121.2358912,-182.5693204,-97.09280893,-68.13141872,94.65865038,-290.3523527,-167.6276641,-186.6914116,39.65437647,-146.8700637,58.95303016,120.1842649,-218.2209056
-982.9373619,-1208.865088,945.3281795,-31.66325266,560.1909147,595.5157176,-633.1132159,194.3948817,71.73484378,280.3769496,-75.20554244,200.8192588,-78.95848517,114.9697601,-157.4398335,179.9303602,-302.1107509,206.6917989,-167.4284006,170.985273,-28.19521758,-385.3264471,18.38761817,272.0230996,233.9629557,314.2958936,-39.03104046,-94.48358445,45.62918082,-399.4139197,-11.94795087,190.4464869,-53.95518945,-3.143567196,136.4480727
-92.49850666,-837.8508332,1847.803607,308.6698979,265.2813722,720.1738752,-290.0486302,-119.9205604,-433.2195083,422.6939698,443.7497569,-77.80696876,-136.0576107,24.73247355,-296.9641425,126.6280696,266.1608935,-458.4568765,1.95524996,70.58621319,-187.0314251,-200.5638278,73.62767125,142.8136227,-189.0477417,-102.5640899,-1.456112094,-43.10296462,258.9305112,-61.23389354,-129.4829792,37.08626793,55.04949673,93.85401473,-223.0861527
-291.6477773,-1539.886992,487.086414,-851.57595,1089.889059,-370.1735787,-478.349097,-240.3308626,126.6872356,54.21439382,39.15083978,-45.90599962,-76.90874992,-44.63066694,47.18302327,258.5891627,464.4542029,-86.8532923,-358.5681893,-282.1627973,405.3311412,6.398150151,-87.50707144,-17.46970399,137.0575082,35.59157193,46.59984305,-409.106984,249.1157621,28.13718103,-3.748170376,77.3265958,5.433148856,-89.25567217,2.175860089
0.300139844,-1134.16943,1711.223146,162.2420181,283.671016,907.8740591,-217.2311253,-144.5459206,-405.6301236,230.9126836,289.4423216,-131.2527863,-398.5308087,-1.173380893,-125.9540962,396.4956346,178.3967132,-374.0781019,306.2016063,125.9037371,-261.450916,-38.83533284,49.92193168,-169.9809892,-108.9056196,-38.66679148,-80.54454676,-55.24677104,77.36094851,43.20916305,-22.8674518,40.58521427,79.69354015,-58.41884002,-217.7300603
-517.5533968,-1338.699331,240.1367717,-61.93289595,1006.143686,-73.59214791,-145.3849597,-391.0280734,-361.096629,63.72319524,138.6333998,642.0757089,-184.5819764,32.66748741,52.8413496,274.3461164,145.6043601,-7.10840897,-181.7889607,350.1254754,-291.3534049,29.93392586,-5.705546117,142.4309675,-381.587973,199.4793769,376.723876,-165.3070134,75.86561748,72.62774109,-157.0676806,263.3094271,22.99095191,48.75765063,-80.84964296
-639.8676456,-38.83720618,664.7318338,-404.8042109,224.3550401,-317.9505335,-18.37802883,-39.31112404,-61.94077402,228.4980685,476.6484157,-157.6310571,-161.3365715,-26.93950175,-348.106051,346.7788421,114.7845182,157.3049001,102.7182876,126.0891121,-50.0799486,-181.2435303,427.6154254,-6.512657456,179.9278979,417.1931143,51.37836458,-131.3220082,-136.6054221,-105.8023715,-357.2383362,-186.9029893,82.27281386,-15.14396864,14.40666504
-1244.925398,-696.3128278,1272.795528,45.72076224,259.8264535,616.7038462,-271.1474197,97.88922924,51.50177255,-67.63818558,-361.3721807,-261.3597262,-250.5030298,100.4235226,55.90257212,226.5989258,101.5995086,65.30006945,-359.8085388,-83.77567176,-114.8466777,-611.7148366,142.5840518,313.7293253,126.6160166,-34.73898965,296.2133105,-351.1719729,91.5074669,154.621846,-366.3279503,2.509978925,254.2558495,1.37346786,-33.4409127
376.4647544,-765.2413021,1626.7191,416.3914634,108.602459,257.1953852,-335.8914739,-513.4115536,-270.5245198,53.98393355,746.9295884,-41.00935036,-93.83679434,-431.0753104,55.28021641,380.4854992,-76.33894628,106.8841585,46.31811788,144.3082681,-113.1125423,273.7603014,-8.180034541,322.7228248,-27.79734692,-74.45509558,38.14656678,-297.6246721,255.5491845,210.3027328,4.251694357,35.99467098,27.13081383,-31.21435101,-206.1246446
